Model,First Choice LL,AIC,Coefficient Names,Estimated Coefficients,Standard Errors,Likelihood Ratio Test,Embedding_Model,Data_Type,Category_Code,AIC_min,Delta,ExpDelta,Akaike_Weight,cat_code4,category1,category2,category3,category4,num_transactions,num_products,mean_price,overall_numprod,overall_purch,batch
"price, PC2, and PC3",-1619.225166729651,3268.450333459303,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc2' 'sd.combined_pc3']","[-2.25043759e+01 -1.35683445e+00 -4.22060921e-01  3.16004179e-01
 -2.21335972e+00 -2.45642607e+01  6.49318000e-01 -2.12483337e+00
 -7.13112044e-01  1.50620977e-03  2.39130563e+00 -5.00586912e+00
  4.98985870e+00 -2.69288915e+00  3.95740555e+00  0.00000000e+00]","[5.08705201e+00 5.10066749e-01 2.62255508e+00 1.61999346e+01
 1.34729592e+01 5.78593195e+00 5.02457303e-01 8.22917198e-01
 7.30892637e-01 2.21713079e-02 5.85100648e+00 1.40140578e+00
 1.65860056e+00 1.54438176e-02 6.47235719e-01 1.80298306e+00]",4.397619769196072e-05,combined,combined,21021101,3256.668495135641,11.78183832366176,0.0027644345660419243,0.0005476783960369499,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
"PC1, PC2, and PC3",-1613.187570640084,3258.375141280168,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc1' 'sd.combined_pc2' 'sd.combined_pc3']","[-6.18044481e+01 -1.33167677e+00 -1.94532854e+01 -1.66402095e+02
 -1.39482110e+02 -5.94076743e+01  1.33336630e-01 -9.26638697e-01
 -2.92650169e+00 -1.48410208e-01 -2.60702992e+01 -2.08654000e+01
  7.07330718e+00  3.11044332e+01  1.98035293e+01 -3.58522056e+00]","[2.32240173e+01 1.20863360e+00 8.80691416e+00 7.07388360e+01
 5.90438878e+01 2.24299800e+01 7.09926371e-01 9.94149800e-01
 1.51397661e+00 6.82218538e-02 1.40384205e+01 7.90936445e+00
 2.77635044e+00 1.21018830e+01 7.59010509e+00 1.53881512e+00]",8.164064823814051e-08,combined,combined,21021101,3256.668495135641,1.7066461445269852,0.425996958562248,0.08439676375340646,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
"price, PC1, PC2, and PC3",-1613.187570640084,3258.375141280168,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc1' 'sd.combined_pc2' 'sd.combined_pc3']","[-6.18044481e+01 -1.33167677e+00 -1.94532854e+01 -1.66402095e+02
 -1.39482110e+02 -5.94076743e+01  1.33336630e-01 -9.26638697e-01
 -2.92650169e+00 -1.48410208e-01 -2.60702992e+01 -2.08654000e+01
  7.07330718e+00  3.11044332e+01  1.98035293e+01 -3.58522056e+00
  0.00000000e+00]","[6.20424799e+00 1.01963662e+00 8.86711125e+00 7.03730472e+01
 5.66041109e+01 7.05006926e+00 6.13553794e-01 9.91062514e-01
 9.44571189e-01 5.31428003e-02 1.13643517e+01 1.89066950e+00
 9.93878670e-01 1.46618420e-02 1.42767137e+01 7.15931159e-01
 1.25258477e+00]",8.164064823814051e-08,combined,combined,21021101,3256.668495135641,1.7066461445269852,0.425996958562248,0.08439676375340646,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
plain logit,-1627.570947009752,3281.141894019503,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'product_id_6' 'product_id_7' 'product_id_8' 'price']","[ 6.84119504e-01 -1.68746765e-02  5.82622858e-02  3.80969943e-02
  1.88750680e-01  4.42355529e-02  8.61671317e-01  3.31455056e-01
  5.24605359e-01  1.31418151e-01  6.82526319e-01  9.22081356e-01
  4.01957952e-04]","[0.2315057  0.30169834 0.24296404 0.82232442 0.57830826 0.28467348
 0.23436686 0.2282038  0.2227699  0.25751447 0.23970976 0.2057975
 0.00409486]",0.0,description_COUNT_text,logit,21021101,3256.668495135641,24.473398883862046,4.849187261861571e-06,9.607010179523553e-07,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
plain logit with PCs,-1627.570947009751,3281.141894019503,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3']","[ 4.08540186e+01 -4.91839150e-01  1.77795240e+01 -2.95588295e+02
 -2.65842702e+02  4.05878954e+01 -2.47724872e+00  2.11064213e+00
 -3.60914372e+00  4.01957952e-04  1.09059206e+02  6.22485647e+00
 -1.12036742e+01]","[2.44706749e+01 2.12167102e-01 1.16768249e+01 1.39538656e+02
 1.25578080e+02 2.47640615e+01 1.15967292e+00 6.55570718e-01
 1.86265340e+00 4.09485561e-03 5.20823344e+01 4.28487700e+00
 6.83743794e+00]",0.9999994619468846,description_COUNT_text,logit,21021101,3256.668495135641,24.473398883862046,4.849187261861571e-06,9.607010179523553e-07,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
price,-1623.188682139015,3274.377364278031,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price']","[ 7.58044857e+01 -1.14914255e-01  3.51658282e+01 -4.30090727e+02
 -3.86478622e+02  7.63374101e+01 -2.92856502e+00  2.48283838e+00
 -5.20386898e+00 -2.27774700e-02  1.60751536e+02  1.27476967e+01
 -2.12473391e+01  2.02715231e-02]","[3.61325144e+01 3.26910837e-01 1.76420268e+01 1.73016851e+02
 1.55466291e+02 3.67616107e+01 1.21046569e+00 7.14865800e-01
 2.21723836e+00 1.77521258e-02 6.51764326e+01 6.55629271e+00
 1.02523898e+01 1.29982740e-02]",0.003071452594526276,description_COUNT_text,descriptions,21021101,3256.668495135641,17.708869142390085,0.00014274730750816935,2.828050892396554e-05,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC1,-1618.090624040573,3264.181248081147,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1']","[ 1.99857698e+02  1.52395747e+00  9.69876165e+01 -1.05702843e+03
 -9.51751417e+02  2.03486289e+02 -5.15892401e+00  4.22965781e+00
 -1.20170959e+01 -1.19496553e-01  3.62219504e+02  3.58067829e+01
 -5.70859059e+01  3.33428587e+01]","[6.14570960e+01 7.21434781e-01 3.04126003e+01 3.07663507e+02
 2.77000341e+02 6.28364216e+01 1.56102305e+00 1.05384807e+00
 3.62796217e+00 4.24215579e-02 1.04446463e+02 1.13219330e+01
 1.76562203e+01 1.63705685e+01]",1.334426027184113e-05,description_COUNT_text,descriptions,21021101,3256.668495135641,7.512752945505781,0.02336826268452491,0.004629624004287833,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC2,-1624.762012839256,3277.524025678513,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc2']","[ 3.61057273e+01 -5.31243089e-01  1.55486183e+01 -2.79830772e+02
 -2.51642739e+02  3.57463084e+01 -2.33081096e+00  1.68560097e+00
 -3.17519786e+00  4.80943721e-04  1.03103433e+02  5.02336961e+00
 -1.00484539e+01  9.74255791e-01]","[2.51227060e+01 2.19784208e-01 1.19752305e+01 1.40743711e+02
 1.26666864e+02 2.54355553e+01 1.17155240e+00 7.99865140e-01
 1.92730745e+00 4.13649107e-03 5.25469915e+01 4.52738640e+00
 6.97405831e+00 8.11588447e-01]",0.01777825937173428,description_COUNT_text,descriptions,21021101,3256.668495135641,20.855530542872202,2.9599139398376457e-05,5.864059648547696e-06,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC3,-1621.243304420485,3270.486608840971,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc3']","[ 3.66453409e+00 -7.62176705e-01  2.42314742e-02 -2.62335870e+02
 -2.35706907e+02  2.47932912e+00 -2.00993788e+00  1.35253956e+00
 -2.00698517e+00 -1.51336306e-03  9.48677468e+01 -3.74306840e-01
 -1.70466495e+00  6.62449002e+00]","[3.44986142e+01 3.21956470e-01 1.65944648e+01 1.40320737e+02
 1.26303195e+02 3.51663787e+01 1.17605426e+00 7.86083330e-01
 2.06099582e+00 4.69810320e-03 5.25155147e+01 6.14526884e+00
 9.17298520e+00 4.40876263e+00]",0.0003745054651917854,description_COUNT_text,descriptions,21021101,3256.668495135641,13.818113705329779,0.0009986992729968949,0.00019785818867883173,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
price and PC1,-1617.956562903066,3265.913125806132,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc1']","[ 1.90954453e+02  9.03555487e-01  9.25891415e+01 -9.40964099e+02
 -8.47916713e+02  1.94061023e+02 -4.59880769e+00  3.85340069e+00
 -1.07319493e+01 -1.11459408e-01  3.37268602e+02  3.42449275e+01
 -5.44447136e+01  5.12712970e-02 -1.97374138e+01]","[5.97445207e+01 5.49917443e-01 2.96133734e+01 2.74827259e+02
 2.47707612e+02 6.09705664e+01 1.41173287e+00 9.18285448e-01
 3.23199552e+00 4.09805483e-02 9.76351958e+01 1.10601080e+01
 1.71526849e+01 2.42477243e-02 1.05950140e+01]",1.159527800541447e-05,description_COUNT_text,descriptions,21021101,3256.668495135641,9.244630670491006,0.009830009924152415,0.0019474810995419479,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
price and PC2,-1622.263857633164,3274.527715266327,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc2']","[ 4.91103652e+01 -3.65149886e-01  2.23033760e+01 -3.34742282e+02
 -3.00789116e+02  4.90631441e+01 -2.35907506e+00  1.28513072e+00
 -3.48181066e+00 -1.28401186e-02  1.24403967e+02  6.83558912e+00
 -1.41824873e+01 -1.41127112e-02 -2.11821841e+00]","[3.34222089e+01 3.08809360e-01 1.61583091e+01 1.63264298e+02
 1.46783145e+02 3.39880391e+01 1.22394788e+00 1.00408271e+00
 2.22735033e+00 1.33956807e-02 6.13570217e+01 6.33436915e+00
 9.32181463e+00 1.05981605e-02 1.45239312e+00]",0.001122237850515464,description_COUNT_text,descriptions,21021101,3256.668495135641,17.859220130686026,0.0001324096455746015,2.6232453898139762e-05,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
price and PC3,-1621.243304420485,3270.486608840971,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc3']","[ 3.66453409e+00 -7.62176705e-01  2.42314742e-02 -2.62335870e+02
 -2.35706907e+02  2.47932912e+00 -2.00993788e+00  1.35253956e+00
 -2.00698517e+00 -1.51336306e-03  9.48677468e+01 -3.74306840e-01
 -1.70466495e+00  6.62449002e+00  0.00000000e+00]","[4.85782743e+01 4.00448267e-01 2.39709416e+01 2.11798142e+02
 1.90364457e+02 4.94928067e+01 1.26854080e+00 7.82107430e-01
 2.62894802e+00 2.80426921e-02 8.03292131e+01 8.95968075e+00
 1.38678357e+01 1.93703690e-02 1.33331877e+00]",0.0003745054651917854,description_COUNT_text,descriptions,21021101,3256.668495135641,13.818113705329779,0.0009986992729968949,0.00019785818867883173,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC1 and PC2,-1616.507591666074,3263.015183332148,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc2']","[ 1.99592523e+02  1.50765329e+00  9.68953867e+01 -1.07136696e+03
 -9.64445170e+02  2.03215480e+02 -5.25293879e+00  4.30022346e+00
 -1.21681925e+01 -1.18368551e-01  3.65453274e+02  3.57475623e+01
 -5.70514336e+01 -3.89396909e+01 -4.21751378e-02]","[6.27193572e+01 7.24310510e-01 3.10535376e+01 3.22168292e+02
 2.89948717e+02 6.41381187e+01 1.62758020e+00 1.10253241e+00
 3.78768503e+00 4.27751876e-02 1.08178740e+02 1.15499094e+01
 1.80399332e+01 1.90421954e+01 4.43920656e-01]",2.552335817247403e-06,description_COUNT_text,descriptions,21021101,3256.668495135641,6.346688196506875,0.04186336834644901,0.008293798200300576,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC1 and PC3,-1617.836122025367,3265.672244050733,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc3']","[ 1.68243673e+02  1.13800296e+00  8.11813278e+01 -9.01238222e+02
 -8.11863417e+02  1.71088912e+02 -4.57758916e+00  3.76060646e+00
 -1.02530803e+01 -9.66674269e-02  3.12273973e+02  2.99170420e+01
 -4.79442371e+01 -2.60414715e+01 -4.13414068e-01]","[5.49313997e+01 6.39604187e-01 2.71276681e+01 2.73190071e+02
 2.46204924e+02 5.61397304e+01 1.45217209e+00 9.57559677e-01
 3.24880283e+00 3.74440646e-02 9.41615673e+01 1.00948626e+01
 1.57579302e+01 1.30856475e+01 4.80060692e-01]",1.022108830722753e-05,description_COUNT_text,descriptions,21021101,3256.668495135641,9.003748915091819,0.011088192699900945,0.0021967470915852634,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC2 and PC3,-1620.619599206437,3271.239198412874,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc2' 'sd.description_COUNT_text_pc3']","[-2.18895882e+02 -3.18209715e+00 -1.08650677e+02 -2.18661989e+02
 -1.95022084e+02 -2.26223193e+02 -4.75487599e-01 -2.80242329e+00
  5.85429160e+00 -9.05452006e-03  6.54318600e+01 -4.08171767e+01
  5.30270574e+01  1.05125163e+00  5.17195411e+01]","[1.47304705e+02 1.46248291e+00 7.17694787e+01 1.86412490e+02
 1.68303418e+02 1.51075144e+02 1.95469053e+00 2.49989715e+00
 6.14065871e+00 6.75342052e-03 7.44202892e+01 2.68393524e+01
 3.70592246e+01 6.80295221e-01 2.58212299e+01]",0.0001925221568481604,description_COUNT_text,descriptions,21021101,3256.668495135641,14.570703277232951,0.000685507143184009,0.00013580985322015978,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
"price, PC1, and PC2",-1616.507591666074,3263.015183332148,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc2']","[ 1.99592523e+02  1.50765329e+00  9.68953867e+01 -1.07136696e+03
 -9.64445170e+02  2.03215480e+02 -5.25293879e+00  4.30022346e+00
 -1.21681925e+01 -1.18368551e-01  3.65453274e+02  3.57475623e+01
 -5.70514336e+01 -3.89396909e+01 -4.21751378e-02  0.00000000e+00]","[5.76815372e+01 6.70035841e-01 2.85393762e+01 2.84603593e+02
 2.56370344e+02 5.89614190e+01 1.47931152e+00 9.82636518e-01
 3.36843214e+00 3.98818968e-02 9.79822872e+01 1.06316182e+01
 1.65639836e+01 1.89444916e-02 1.59694410e+01 4.54882194e-01]",2.552335817247403e-06,description_COUNT_text,descriptions,21021101,3256.668495135641,6.346688196506875,0.04186336834644901,0.008293798200300576,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
"price, PC1, and PC3",-1616.671052119094,3265.342104238188,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc3']","[ 1.92503935e+02  6.51052226e-01  9.35824718e+01 -8.88253462e+02
 -7.98663765e+02  1.95307765e+02 -4.30375781e+00  3.60237740e+00
 -1.02239302e+01 -1.05863520e-01  3.34639242e+02  3.46951484e+01
 -5.49747431e+01 -7.62867782e-02  3.41479130e+00  1.15173493e+00]","[5.91391271e+01 4.12574437e-01 2.92940455e+01 2.47268050e+02
 2.22385027e+02 6.01905745e+01 1.31976574e+00 8.55231063e-01
 2.97697751e+00 3.68515594e-02 9.35723255e+01 1.09680968e+01
 1.69285993e+01 2.73668850e-02 1.50206141e+00 8.75280232e-01]",3.026332907342275e-06,description_COUNT_text,descriptions,21021101,3256.668495135641,8.673609102546834,0.013078252389129064,0.002591009524851958,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
"price, PC2, and PC3",-1620.619599206437,3271.239198412874,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc2' 'sd.description_COUNT_text_pc3']","[-2.18895882e+02 -3.18209715e+00 -1.08650677e+02 -2.18661989e+02
 -1.95022084e+02 -2.26223193e+02 -4.75487599e-01 -2.80242329e+00
  5.85429160e+00 -9.05452006e-03  6.54318600e+01 -4.08171767e+01
  5.30270574e+01  1.05125163e+00  5.17195411e+01  0.00000000e+00]","[4.43783437e+01 3.86855609e-01 2.18158238e+01 1.97581111e+02
 1.77527949e+02 4.52101431e+01 1.24735096e+00 7.64480856e-01
 2.48989334e+00 2.44398095e-02 7.47481600e+01 8.14046148e+00
 1.26394441e+01 1.75832922e-02 3.76773783e-01 7.65207292e-01]",0.0001925221568481604,description_COUNT_text,descriptions,21021101,3256.668495135641,14.570703277232951,0.000685507143184009,0.00013580985322015978,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
"PC1, PC2, and PC3",-1615.360432875933,3262.720865751866,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc2'
 'sd.description_COUNT_text_pc3']","[ 2.17234684e+02  1.71518369e+00  1.05344393e+02 -1.19902929e+03
 -1.07911808e+03  2.21238523e+02 -5.70614288e+00  4.18603839e+00
 -1.31245734e+01 -1.34782624e-01  4.03215187e+02  3.86523781e+01
 -6.23005122e+01 -4.43051654e+01  9.77325086e-01 -1.08997539e+00]","[7.15851404e+01 8.30627282e-01 3.52846327e+01 3.68984506e+02
 3.32125758e+02 7.31958208e+01 1.82180033e+00 1.22773637e+00
 4.26441454e+00 4.95484276e-02 1.23593663e+02 1.31400466e+01
 2.05754534e+01 2.01832617e+01 6.87700086e-01 8.00352288e-01]",7.74190213847897e-07,description_COUNT_text,descriptions,21021101,3256.668495135641,6.0523706162248345,0.048500299387848736,0.009608679656354008,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
