StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,consent,Q68,numread_print,rank_genres_1,rank_genres_2,rank_genres_3,rank_genres_4,rank_genres_5,instr_timing_1_First Click,instr_timing_1_Last Click,instr_timing_1_Page Submit,instr_timing_1_Click Count,instr_timing_2_First Click,instr_timing_2_Last Click,instr_timing_2_Page Submit,instr_timing_2_Click Count,instr_timing_3_First Click,instr_timing_3_Last Click,instr_timing_3_Page Submit,instr_timing_3_Click Count,instr_timing_4_First Click,instr_timing_4_Last Click,instr_timing_4_Page Submit,instr_timing_4_Click Count,Comprehension #1,Comprehension #2,Q72,Q73,timing_choice1_First Click,timing_choice1_Last Click,timing_choice1_Page Submit,timing_choice1_Click Count,timing_choice2_First Click,timing_choice2_Last Click,timing_choice2_Page Submit,timing_choice2_Click Count,info_provided,impt_attr_1,impt_attr_2,impt_attr_3,impt_attr_4,impt_attr_5,suggestions,PROLIFIC_PID,STUDY_ID,SESSION_ID,selected_id_1,selected_title_1,selected_price_1,selected_position_1,leftover_money_1,selected_id_2,selected_title_2,selected_price_2,selected_position_2,leftover_money_2,order_array_id_1,order_array_titles_1,order_array_prices_1,order_array_id_2,order_array_titles_2,order_array_prices_2,action_log_1,action_log_2,rand_outcome,outcome,starting_bank,price_range_min,price_range_max,book_list_length,Q_TotalDuration,failed_both_comprehension_checks,final_title,final_price,final_leftover_money,final_id
2024-03-03 11:28:54,2024-03-03 11:37:34,IP Address,73.156.177.118,100,519,True,2024-03-03 11:37:34,R_3v002G4MDGdjYlX,,,,,26.5337,-81.7062,anonymous,EN,1,,0,0,,I agree to participate in the research,630b7edba049cf405f50aa89,3,3,5,1,2,4,0,0,17.367,0,0,0,29.44,0,10.461,10.461,13.975,1,0,0,28.701,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,56.703,236.48,236.4,23,5.996,10.348,10.376,2,Just enough information to make an informed choice,5,7,2,10,3,,630b7edba049cf405f50aa89,65e49a065fc5ee66991f46a3,65e4a53bb5fa3ca939510306,3,Please Tell Me,4,9,6,23,The Ashes & The Star Cursed King,4,1,6,46;23;8;9;4;47;29;21;45;3,Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Ritual;The Inmate;The Housemaid;The Art of Letting Go;Court of Ravens and Ruin;The Serpent & The Wings of Night;Dopamine Detox;Please Tell Me,6;4;5;6;4;4;5;7;5;4,46;23;8;9;4;47;29;21;45,Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Ritual;The Inmate;The Housemaid;The Art of Letting Go;Court of Ravens and Ruin;The Serpent & The Wings of Night;Dopamine Detox,6;4;5;6;4;4;5;7;5,open_review;review_1_0;57303:::close_modal;close;73454:::select;row_7;84334:::select;row_1;93351:::select;row_7;103135:::select;row_1;128039:::select;row_7;138359:::select;row_1;158778:::select;row_7;173984:::open_review;review_7_4;210646:::close_modal;close;212590:::open_review;review_7_3;213894:::close_modal;close;215669:::open_review;review_7_2;217023:::close_modal;close;221094:::open_review;review_7_1;222662:::close_modal;close;225149:::open_review;review_7_0;226734:::close_modal;close;228646:::select;row_9;235480:::confirm;row_9;237079,select;row_1;6039:::confirm;row_1;10389,2,choice_2,10,3,7,10,519,,The Ashes & The Star Cursed King,4,6,23
2024-03-03 11:34:52,2024-03-03 11:40:39,IP Address,172.59.193.162,100,346,True,2024-03-03 11:40:39,R_5dGyNRMuf2ZVCyB,,,,,32.8687,-96.8626,anonymous,EN,1,,0,0,,I agree to participate in the research,595d77593bc7aa0001037162,4 or more,1,4,2,5,3,0,0,7.015,0,0,0,8.095,0,0,0,5.272,0,0,0,4.842,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,2.176,179.129,179.149,53,12.152,15.869,15.889,4,Just enough information to make an informed choice,6,10,2,8,9,,595d77593bc7aa0001037162,65e49a065fc5ee66991f46a3,65e4a6a5b5fa3ca9395103a2,3,Please Tell Me,7,1,3,47,The Art of Letting Go,4,2,6,21;3;23;47;46;4;45;8;29;9,The Serpent & The Wings of Night;Please Tell Me;The Ashes & The Star Cursed King;The Art of Letting Go;Don’t Believe Everything You Think;The Housemaid;Dopamine Detox;The Ritual;Court of Ravens and Ruin;The Inmate,5;7;5;4;6;3;4;4;4;3,21;23;47;46;4;45;8;29;9,The Serpent & The Wings of Night;The Ashes & The Star Cursed King;The Art of Letting Go;Don’t Believe Everything You Think;The Housemaid;Dopamine Detox;The Ritual;Court of Ravens and Ruin;The Inmate,5;5;4;6;3;4;4;4;3,open_review;review_0_0;3067:::close_modal;close;9118:::open_review;review_0_1;10967:::close_modal;close;16386:::open_review;review_0_2;17568:::close_modal;close;24402:::open_review;review_0_3;25702:::close_modal;close;29670:::open_review;review_0_4;30836:::close_modal;close;43755:::open_descr;descr_0;44854:::close_modal;close;52605:::open_descr;descr_1;55139:::close_modal;close;64356:::open_review;review_1_0;65457:::close_modal;close;70507:::open_review;review_1_1;71423:::close_modal;close;77310:::open_review;review_1_2;78324:::close_modal;close;82675:::open_review;review_1_3;83675:::close_modal;close;90592:::open_review;review_1_4;91409:::close_modal;close;97209:::open_descr;descr_2;100361:::close_modal;close;105843:::open_descr;descr_3;109077:::close_modal;close;113177:::open_descr;descr_4;115228:::close_modal;close;119662:::open_review;review_4_0;120814:::close_modal;close;123112:::open_review;review_4_1;123812:::close_modal;close;126146:::open_review;review_4_2;126829:::close_modal;close;129913:::open_review;review_4_3;130648:::close_modal;close;131796:::open_review;review_4_4;132563:::close_modal;close;133863:::open_descr;descr_7;140414:::close_modal;close;152815:::open_descr;descr_8;155999:::close_modal;close;158949:::open_descr;descr_9;161866:::close_modal;close;167701:::open_descr;descr_5;171019:::close_modal;close;174801:::select;row_1;178786:::confirm;row_1;180020,select;row_2;12170:::confirm;row_2;15886,2,choice_2,10,3,7,10,346,,The Art of Letting Go,4,6,47
2024-03-03 11:38:17,2024-03-03 11:41:47,IP Address,99.0.83.223,100,209,True,2024-03-03 11:41:47,R_7jP6Dqf96UMLbPl,,,,,37.7852,-122.3874,anonymous,EN,0.800000011920929,,0,0,,I agree to participate in the research,65e342c214fa80bea572a705,1,1,4,5,3,2,0,0,15.05,0,0,0,7.321,0,0,0,3.069,0,0,0,5.332,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,6.879,20.832,20.845,4,4.851,5.59,5.5,2,Just enough information to make an informed choice,10,10,10,8,10,,65e342c214fa80bea572a705,65e49a065fc5ee66991f46a3,65e4a76a1a1445e571e8e46f,47,The Art of Letting Go,5,0,5,4,The Housemaid,7,4,3,47;8;3;45;29;4;23;46;9;21,The Art of Letting Go;The Ritual;Please Tell Me;Dopamine Detox;Court of Ravens and Ruin;The Housemaid;The Ashes & The Star Cursed King;Don’t Believe Everything You Think;The Inmate;The Serpent & The Wings of Night,5;5;7;3;7;7;6;4;7;3,8;3;45;29;4;23;46;9;21,The Ritual;Please Tell Me;Dopamine Detox;Court of Ravens and Ruin;The Housemaid;The Ashes & The Star Cursed King;Don’t Believe Everything You Think;The Inmate;The Serpent & The Wings of Night,5;7;3;7;7;6;4;7;3,select;row_4;7613:::select;row_5;11003:::select;row_0;17862:::confirm;row_0;21565,select;row_4;4885:::confirm;row_4;5623,3,nothing,10,3,7,10,209,,,,,
2024-03-03 11:39:24,2024-03-03 11:42:42,IP Address,207.228.1.67,100,198,True,2024-03-03 11:42:43,R_3n71i9ebTwlD0K1,,,,,37.019,-86.4537,anonymous,EN,0.8999999761581421,,0,0,,I agree to participate in the research,60b348a8332d26d4b88be6a1,3,4,2,1,5,3,0,0,6.361,0,0,0,6.616,0,0,0,2.792,0,0,0,0.971,0,4,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,,,,,,,,,,,,,,,,60b348a8332d26d4b88be6a1,65e49a065fc5ee66991f46a3,65e4a7b1bf350cd00afb0443,,,,,,,,,,,,,,,,,,,2,choice_2,10,3,7,10,198,,,,,
2024-03-03 11:38:16,2024-03-03 11:42:49,IP Address,73.140.100.137,100,273,True,2024-03-03 11:42:50,R_6EgXPf0MqgdkCrD,,,,,47.4973,-122.3555,anonymous,EN,1,,0,0,,I agree to participate in the research,62c895e07624a00daae301bb,4 or more,3,4,5,1,2,0,0,8.001,0,0,0,25.9,0,0,0,5.973,0,0,0,8.256,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,45.703,49.15,49.085,2,24.154,25.722,25.76,2,Just enough information to make an informed choice,3,10,4,9,6,no,62c895e07624a00daae301bb,65e49a065fc5ee66991f46a3,65e4a76f4023e76a3bb659c2,46,Don’t Believe Everything You Think,6,3,4,45,Dopamine Detox,7,7,3,23;8;47;46;29;3;21;4;45;9,The Ashes & The Star Cursed King;The Ritual;The Art of Letting Go;Don’t Believe Everything You Think;Court of Ravens and Ruin;Please Tell Me;The Serpent & The Wings of Night;The Housemaid;Dopamine Detox;The Inmate,7;5;7;6;4;7;6;3;7;3,23;8;47;29;3;21;4;45;9,The Ashes & The Star Cursed King;The Ritual;The Art of Letting Go;Court of Ravens and Ruin;Please Tell Me;The Serpent & The Wings of Night;The Housemaid;Dopamine Detox;The Inmate,7;5;7;4;7;6;3;7;3,select;row_3;47300:::confirm;row_3;50592,select;row_7;24245:::confirm;row_7;25812,2,choice_2,10,3,7,10,273,,Dopamine Detox,7,3,45
2024-03-03 11:33:03,2024-03-03 11:45:58,IP Address,138.84.22.129,100,775,True,2024-03-03 11:45:59,R_1PhRsDBYg7enfIo,,,,,36.7685,-90.4096,anonymous,EN,1,,0,0,,I agree to participate in the research,657367e20e0bd25731a32ce4,2,2,3,1,5,4,0,0,14.889,0,10.638,10.638,16.158,1,3.317,3.317,6.863,1,3.688,3.688,12.726,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,7.286,445.878,445.888,24,1.653,103.321,103.347,14,Just enough information to make an informed choice,5,8,6,9,1,,657367e20e0bd25731a32ce4,65e49a065fc5ee66991f46a3,65e4a6334023e76a3bb65913,4,The Housemaid,6,4,4,21,The Serpent & The Wings of Night,7,7,3,47;9;46;23;4;45;3;8;21;29,The Art of Letting Go;The Inmate;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Housemaid;Dopamine Detox;Please Tell Me;The Ritual;The Serpent & The Wings of Night;Court of Ravens and Ruin,7;6;4;6;6;6;7;7;7;6,47;9;46;23;45;3;8;21;29,The Art of Letting Go;The Inmate;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;Dopamine Detox;Please Tell Me;The Ritual;The Serpent & The Wings of Night;Court of Ravens and Ruin,7;6;4;6;6;7;7;7;6,open_descr;descr_0;41376:::close_modal;close;60395:::open_descr;descr_1;70899:::close_modal;close;93518:::open_descr;descr_3;121865:::close_modal;close;173131:::open_descr;descr_4;187128:::close_modal;close;231558:::open_descr;descr_6;337148:::close_modal;close;349285:::open_descr;descr_7;355439:::close_modal;close;376320:::open_descr;descr_3;433279:::close_modal;close;437325:::select;row_4;445075:::confirm;row_4;446150,open_descr;descr_7;12027:::close_modal;close;27270:::open_descr;descr_3;71663:::close_modal;close;77520:::open_descr;descr_7;83823:::close_modal;close;88710:::open_descr;descr_8;92592:::close_modal;close;101399:::select;row_7;102361:::confirm;row_7;103346,2,choice_2,10,3,7,10,775,,The Serpent & The Wings of Night,7,3,21
2024-03-03 11:38:04,2024-03-03 11:47:29,IP Address,24.28.149.151,100,564,True,2024-03-03 11:47:30,R_5Hump9F5UsAbxBv,,,,,29.4551,-98.6498,anonymous,EN,1,,0,0,,I agree to participate in the research,63336fbfcaa4a5d476a28b53,2,1,5,4,2,3,0,0,14.866,0,0,0,23.818,0,0,0,7.309,0,0,0,30.396,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,63.506,133.332,133.338,6,83.382,123.244,123.249,8,Just enough information to make an informed choice,8,10,6,9,9,,63336fbfcaa4a5d476a28b53,65e49a065fc5ee66991f46a3,65e4a761bfb390d3f6ac2502,3,Please Tell Me,3,6,7,9,The Inmate,7,0,3,9;21;8;23;46;45;3;4;29;47,The Inmate;The Serpent & The Wings of Night;The Ritual;The Ashes & The Star Cursed King;Don’t Believe Everything You Think;Dopamine Detox;Please Tell Me;The Housemaid;Court of Ravens and Ruin;The Art of Letting Go,7;6;3;4;4;3;3;6;6;7,9;21;8;23;46;45;4;29;47,The Inmate;The Serpent & The Wings of Night;The Ritual;The Ashes & The Star Cursed King;Don’t Believe Everything You Think;Dopamine Detox;The Housemaid;Court of Ravens and Ruin;The Art of Letting Go,7;6;3;4;4;3;6;6;7,open_review;review_6_0;63978:::close_modal;close;87311:::open_review;review_6_1;91374:::close_modal;close;104535:::select;row_6;129974:::confirm;row_6;133803,open_descr;descr_0;83392:::close_modal;close;90396:::open_review;review_0_0;91979:::close_modal;close;105893:::open_review;review_0_1;107716:::close_modal;close;117791:::select;row_0;121366:::confirm;row_0;123254,2,choice_2,10,3,7,10,564,,The Inmate,7,3,9
2024-03-03 11:50:01,2024-03-03 11:52:10,IP Address,100.11.123.100,100,128,True,2024-03-03 11:52:10,R_1qa0ok6t2yVJJXb,,,,,40.2363,-75.296,anonymous,EN,1,,0,0,,I agree to participate in the research,645530b386664621fd98a8fc,3,3,2,5,4,1,3.965,3.965,5.037,1,4.301,4.301,5.115,1,2.293,2.293,3.135,1,2.42,2.42,5.069,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,4.706,13.616,13.623,3,5.101,6.191,6.198,2,Just enough information to make an informed choice,4,10,10,10,5,,645530b386664621fd98a8fc,65e49a065fc5ee66991f46a3,65e4aa31f93894bf91b6510f,47,The Art of Letting Go,5,1,5,45,Dopamine Detox,5,0,5,45;47;3;46;8;21;23;9;29;4,Dopamine Detox;The Art of Letting Go;Please Tell Me;Don’t Believe Everything You Think;The Ritual;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;The Inmate;Court of Ravens and Ruin;The Housemaid,5;5;6;6;4;7;7;5;3;3,45;3;46;8;21;23;9;29;4,Dopamine Detox;Please Tell Me;Don’t Believe Everything You Think;The Ritual;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;The Inmate;Court of Ravens and Ruin;The Housemaid,5;6;6;4;7;7;5;3;3,select;row_1;11570:::confirm;row_1;14382,select;row_0;5123:::confirm;row_0;6213,4,nothing,10,3,7,10,128,,,,,
2024-03-03 11:51:16,2024-03-03 11:54:46,IP Address,100.40.196.81,100,210,True,2024-03-03 11:54:47,R_7jBuFnZ6cmKkuGM,,,,,41.6919,-73.8642,anonymous,EN,0.8999999761581421,,0,0,,I agree to participate in the research,5b0346bb293d3100010263fd,1,2,4,5,1,3,0,0,10.239,0,0,0,10.797,0,0,0,9.5,0,0,0,7.496,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,7.39,29.704,29.715,4,33.75,34.839,34.85,2,"Too much, it was hard to digest all the information",10,10,4,10,1,,5b0346bb293d3100010263fd,65e49a065fc5ee66991f46a3,65e4aa7c00a7a7cccc71b9b0,3,Please Tell Me,5,9,5,9,The Inmate,6,7,4,4;46;47;8;21;23;45;9;29;3,The Housemaid;Don’t Believe Everything You Think;The Art of Letting Go;The Ritual;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;Dopamine Detox;The Inmate;Court of Ravens and Ruin;Please Tell Me,3;3;6;6;3;6;3;6;6;5,4;46;47;8;21;23;45;9;29,The Housemaid;Don’t Believe Everything You Think;The Art of Letting Go;The Ritual;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;Dopamine Detox;The Inmate;Court of Ravens and Ruin,3;3;6;6;3;6;3;6;6,open_descr;descr_0;7807:::close_modal;close;12971:::select;row_9;27308:::confirm;row_9;30120,select;row_7;33780:::confirm;row_7;34869,1,choice_1,10,3,7,10,210,,Please Tell Me,5,5,3
2024-03-03 11:50:10,2024-03-03 11:58:29,IP Address,65.60.153.5,100,498,True,2024-03-03 11:58:30,R_1tmt5yfP1kXsyop,,,,,40.0337,-83.1319,anonymous,EN,1,,0,0,,I agree to participate in the research,5e3461bd8ec4fc0230fef43a,2,1,4,2,3,5,0,0,17.031,0,0,0,14.859,0,0,0,16.537,0,5.807,5.807,9.801,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,38.767,62.402,62.419,6,38.06,149.082,149.101,8,Insufficient. I did not have enough information to make an informed choice.,1,10,1,9,2,No but a few sample pages to read would have been helpful.,5e3461bd8ec4fc0230fef43a,65e49a065fc5ee66991f46a3,65e4aa36884e5dd8e5973a85,21,The Serpent & The Wings of Night,3,0,7,3,Please Tell Me,7,3,3,21;46;23;8;3;45;9;4;47;29,The Serpent & The Wings of Night;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Ritual;Please Tell Me;Dopamine Detox;The Inmate;The Housemaid;The Art of Letting Go;Court of Ravens and Ruin,3;4;5;6;7;6;3;5;6;5,46;23;8;3;45;9;4;47;29,Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Ritual;Please Tell Me;Dopamine Detox;The Inmate;The Housemaid;The Art of Letting Go;Court of Ravens and Ruin,4;5;6;7;6;3;5;6;5,open_review;review_0_0;39387:::close_modal;close;46528:::open_review;review_1_0;48701:::close_modal;close;57566:::select;row_0;60103:::confirm;row_0;63021,open_descr;descr_5;38086:::close_modal;close;51780:::open_review;review_3_0;86888:::close_modal;close;100768:::open_descr;descr_6;121813:::close_modal;close;139763:::select;row_3;148061:::confirm;row_3;149108,1,choice_1,10,3,7,10,498,,The Serpent & The Wings of Night,3,7,21
2024-03-03 11:53:01,2024-03-03 11:59:50,IP Address,70.117.166.21,100,408,True,2024-03-03 11:59:51,R_1drWUg9eNMNHT6V,,,,,31.7703,-106.3006,anonymous,EN,1,,0,0,,I agree to participate in the research,60fd6eb7fba48ceb8adad442,3,3,2,1,4,5,0,0,10.895,0,0,0,11.636,0,0,0,3.725,0,0,0,8.992,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,27.127,241.023,241.044,14,8.984,9.701,9.721,2,Just enough information to make an informed choice,7,8,4,10,2,,60fd6eb7fba48ceb8adad442,65e49a065fc5ee66991f46a3,65e4aae693915b354fa3c6df,21,The Serpent & The Wings of Night,3,2,7,4,The Housemaid,5,1,5,3;4;21;23;46;8;9;47;45;29,Please Tell Me;The Housemaid;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;Don’t Believe Everything You Think;The Ritual;The Inmate;The Art of Letting Go;Dopamine Detox;Court of Ravens and Ruin,3;5;3;6;6;5;4;6;4;5,3;4;23;46;8;9;47;45;29,Please Tell Me;The Housemaid;The Ashes & The Star Cursed King;Don’t Believe Everything You Think;The Ritual;The Inmate;The Art of Letting Go;Dopamine Detox;Court of Ravens and Ruin,3;5;6;6;5;4;6;4;5,open_descr;descr_1;27711:::close_modal;close;53943:::open_descr;descr_2;57360:::close_modal;close;89560:::open_descr;descr_5;108027:::close_modal;close;131077:::open_descr;descr_6;135844:::close_modal;close;155327:::open_descr;descr_9;167544:::close_modal;close;189935:::select;row_2;213829:::select;row_1;229074:::select;row_2;233024:::confirm;row_2;241606,select;row_1;8992:::confirm;row_1;9708,3,nothing,10,3,7,10,408,,,,,
2024-03-03 11:57:56,2024-03-03 12:01:58,IP Address,72.85.63.57,100,241,True,2024-03-03 12:01:59,R_6ctQuueplXrcstl,,,,,39.2124,-76.8776,anonymous,EN,1,,0,0,,I agree to participate in the research,63b8282960711ccb67114f25,4 or more,3,4,1,2,5,0,0,4.642,0,0,0,9.566,0,0,0,2.53,0,3.503,3.503,4.156,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,4.117,36.029,36.039,35,4.621,18.187,18.195,9,Just enough information to make an informed choice,3,10,6,8,6,,63b8282960711ccb67114f25,65e49a065fc5ee66991f46a3,65e4ac0f948a569d84ef5468,45,Dopamine Detox,3,4,7,21,The Serpent & The Wings of Night,3,5,7,23;29;4;3;45;8;21;9;47;46,The Ashes & The Star Cursed King;Court of Ravens and Ruin;The Housemaid;Please Tell Me;Dopamine Detox;The Ritual;The Serpent & The Wings of Night;The Inmate;The Art of Letting Go;Don’t Believe Everything You Think,5;3;3;7;3;5;3;7;4;3,23;29;4;3;8;21;9;47;46,The Ashes & The Star Cursed King;Court of Ravens and Ruin;The Housemaid;Please Tell Me;The Ritual;The Serpent & The Wings of Night;The Inmate;The Art of Letting Go;Don’t Believe Everything You Think,5;3;3;7;5;3;7;4;3,open_review;review_0_0;5085:::close_modal;close;6481:::open_review;review_0_4;7164:::close_modal;close;8462:::open_review;review_1_0;11317:::close_modal;close;12063:::open_review;review_1_3;12881:::close_modal;close;13713:::open_review;review_1_4;14246:::close_modal;close;14812:::open_review;review_1_1;15882:::close_modal;close;16114:::open_review;review_1_2;16564:::close_modal;close;16880:::open_review;review_2_0;18680:::close_modal;close;19097:::open_review;review_2_1;19464:::close_modal;close;19796:::open_review;review_2_2;20213:::close_modal;close;20563:::open_review;review_2_3;21030:::close_modal;close;21413:::open_review;review_2_4;21796:::close_modal;close;22130:::open_review;review_3_1;23463:::close_modal;close;23947:::open_review;review_3_3;24479:::close_modal;close;24913:::open_review;review_4_1;28314:::close_modal;close;31348:::open_review;review_4_2;31863:::close_modal;close;33413:::select;row_4;34064:::confirm;row_4;36997,open_review;review_7_0;4635:::close_modal;close;5153:::open_descr;descr_5;13000:::close_modal;close;14867:::open_review;review_5_3;16217:::close_modal;close;16751:::select;row_5;17700:::confirm;row_5;18201,4,nothing,10,3,7,10,241,,,,,
2024-03-03 11:59:25,2024-03-03 12:03:46,IP Address,173.72.145.196,100,260,True,2024-03-03 12:03:46,R_73moR3vHXaT9QHI,,,,,38.2479,-77.4636,anonymous,EN,1,,0,0,,I agree to participate in the research,60fdc00564398d684985cd61,1,4,1,2,3,5,0,0,12.58,0,0,0,12.683,0,0,0,6.788,0,0,0,9.556,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,54.013,56.203,56.316,2,13.034,14.236,14.24,2,Just enough information to make an informed choice,2,8,2,9,1,n/a! ,60fdc00564398d684985cd61,65e49a065fc5ee66991f46a3,65e4ac6231467fe6148e204a,9,The Inmate,6,4,4,3,Please Tell Me,4,5,6,45;47;4;29;9;21;3;46;8;23,Dopamine Detox;The Art of Letting Go;The Housemaid;Court of Ravens and Ruin;The Inmate;The Serpent & The Wings of Night;Please Tell Me;Don’t Believe Everything You Think;The Ritual;The Ashes & The Star Cursed King,4;7;6;4;6;3;4;4;6;4,45;47;4;29;21;3;46;8;23,Dopamine Detox;The Art of Letting Go;The Housemaid;Court of Ravens and Ruin;The Serpent & The Wings of Night;Please Tell Me;Don’t Believe Everything You Think;The Ritual;The Ashes & The Star Cursed King,4;7;6;4;3;4;4;6;4,select;row_4;54806:::confirm;row_4;57105,select;row_5;13045:::confirm;row_5;14246,2,choice_2,10,3,7,10,260,,Please Tell Me,4,6,3
2024-03-03 11:58:26,2024-03-03 12:08:43,IP Address,24.46.133.236,100,616,True,2024-03-03 12:08:43,R_1Avn7pvKWJ1fe3n,,,,,41.0287,-74.6429,anonymous,EN,1,,0,0,,I agree to participate in the research,65e226c42aa80c2ecbb565f2,1,1,3,4,5,2,0,0,11.885,0,0,0,12.517,0,0,0,10.081,0,0,0,25.827,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,76.376,272.552,272.564,6,14.303,27.747,27.76,4,Just enough information to make an informed choice,3,8,7,9,7,,65e226c42aa80c2ecbb565f2,65e49a065fc5ee66991f46a3,65e4ac231c6e23cd9e1eed83,9,The Inmate,3,6,7,46,Don’t Believe Everything You Think,3,8,7,4;47;29;3;23;45;9;21;8;46,The Housemaid;The Art of Letting Go;Court of Ravens and Ruin;Please Tell Me;The Ashes & The Star Cursed King;Dopamine Detox;The Inmate;The Serpent & The Wings of Night;The Ritual;Don’t Believe Everything You Think,6;5;3;5;4;4;3;4;6;3,4;47;29;3;23;45;21;8;46,The Housemaid;The Art of Letting Go;Court of Ravens and Ruin;Please Tell Me;The Ashes & The Star Cursed King;Dopamine Detox;The Serpent & The Wings of Night;The Ritual;Don’t Believe Everything You Think,6;5;3;5;4;4;4;6;3,open_descr;descr_6;76949:::close_modal;close;102759:::open_descr;descr_0;139785:::close_modal;close;251457:::select;row_6;270760:::confirm;row_6;273124,open_descr;descr_8;14357:::close_modal;close;25597:::select;row_8;26628:::confirm;row_8;27801,2,choice_2,10,3,7,10,616,,Don’t Believe Everything You Think,3,7,46
2024-03-03 12:08:45,2024-03-03 12:13:00,IP Address,70.136.19.114,100,255,True,2024-03-03 12:13:01,R_1s42tYolBrq4t8Z,,,,,33.8266,-84.6007,anonymous,EN,0.699999988079071,,0,0,,I agree to participate in the research,5f5e401d77501a6b82743d56,4 or more,2,3,1,4,5,4.767,4.767,7.521,1,9.629,9.629,10.839,1,3.419,3.419,4.894,1,5.847,5.847,10.101,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,9.313,48.106,48.132,10,9.531,50.631,50.653,11,Just enough information to make an informed choice,2,6,4,8,1,,5f5e401d77501a6b82743d56,65e49a065fc5ee66991f46a3,65e4ae92f5cd213986521e7e,4,The Housemaid,5,7,5,3,Please Tell Me,5,2,5,45;21;3;23;8;9;47;4;46;29,Dopamine Detox;The Serpent & The Wings of Night;Please Tell Me;The Ashes & The Star Cursed King;The Ritual;The Inmate;The Art of Letting Go;The Housemaid;Don’t Believe Everything You Think;Court of Ravens and Ruin,7;5;5;6;7;7;4;5;6;6,45;21;3;23;8;9;47;46;29,Dopamine Detox;The Serpent & The Wings of Night;Please Tell Me;The Ashes & The Star Cursed King;The Ritual;The Inmate;The Art of Letting Go;Don’t Believe Everything You Think;Court of Ravens and Ruin,7;5;5;6;7;7;4;6;6,open_descr;descr_7;41044:::close_modal;close;44956:::select;row_7;46214:::confirm;row_7;48613,open_descr;descr_2;11953:::close_modal;close;25561:::open_descr;descr_5;33154:::close_modal;close;44423:::select;row_2;49744:::confirm;row_2;50653,4,nothing,10,3,7,10,255,,,,,
